school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,teacher_id,attendance_category,boy_assignment_label,eoy_assignment_label,boy_score,eoy_score,present_boy,present_eoy,observed_growth_delta,modeled_eoy_growth_delta,latent_readiness_after_boy,latent_readiness_after_eoy,latent_eoy_transition_delta,growth_band
2027-2028,2,SYN-SIS-000246,Synthetic Student 246,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-014,TCH-003,high,Assignment 05,Assignment 06,0.0,39.02,false,true,,5.97,36.6534,42.3608,5.7074,first_evidence_eoy
2027-2028,2,SYN-SIS-000251,Synthetic Student 251,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-018,TCH-005,high,Assignment 05,Assignment 06,65.0,74.64,true,true,9.64,9.64,66.9208,70.157,3.2362,positive_growth
2027-2028,2,SYN-SIS-000261,Synthetic Student 261,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-015,TCH-003,at_risk,Assignment 05,Assignment 06,43.32,47.35,true,true,4.030000000000001,4.03,41.7347,47.6094,5.8747,stable
2027-2028,2,SYN-SIS-000265,Synthetic Student 265,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-015,TCH-003,high,Assignment 05,Assignment 06,18.29,25.85,true,true,7.560000000000002,7.56,25.8886,31.9825,6.0939,positive_growth
2027-2028,2,SYN-SIS-000270,Synthetic Student 270,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-016,TCH-004,high,Assignment 05,Assignment 06,59.3,62.8,true,true,3.5,3.5,59.3636,66.3213,6.9577,stable
2027-2028,2,SYN-SIS-000274,Synthetic Student 274,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-017,TCH-005,high,Assignment 05,Assignment 06,36.14,39.51,true,true,3.3699999999999974,3.37,34.5536,39.9242,5.3706,stable
2027-2028,2,SYN-SIS-000289,Synthetic Student 289,10,MATH-ALG2,Algebra 2,regular,Y02-SEC-006,TCH-002,at_risk,Assignment 05,Assignment 06,0.0,33.69,false,true,,5.36,32.5263,38.3529,5.8266,first_evidence_eoy
2027-2028,2,SYN-SIS-000291,Synthetic Student 291,10,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-011,TCH-004,high,Assignment 05,Assignment 06,90.95,100.0,true,true,9.049999999999997,9.05,95.6302,100.0,4.3698,positive_growth
2027-2028,2,SYN-SIS-000301,Synthetic Student 301,10,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-013,TCH-004,high,Assignment 05,Assignment 06,68.12,74.5,true,true,6.3799999999999955,6.38,66.787,74.1436,7.3566,positive_growth
2027-2028,2,SYN-SIS-000307,Synthetic Student 307,10,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-017,TCH-005,high,Assignment 05,Assignment 06,41.47,49.54,true,true,8.07,8.07,40.8013,49.0218,8.2205,positive_growth
2027-2028,2,SYN-SIS-000314,Synthetic Student 314,10,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-013,TCH-004,normal,Assignment 05,Assignment 06,87.81,100.0,true,true,12.189999999999998,12.19,90.6871,94.0757,3.3886,positive_growth
2027-2028,2,SYN-SIS-000325,Synthetic Student 325,10,MATH-ALG2,Algebra 2,regular,Y02-SEC-007,TCH-002,high,Assignment 05,Assignment 06,35.51,30.28,true,true,-5.229999999999997,-5.23,34.9806,37.7933,2.8127,negative_growth
2027-2028,2,SYN-SIS-000327,Synthetic Student 327,10,MATH-GEOM,Geometry,regular,Y02-SEC-004,TCH-002,normal,Assignment 05,Assignment 06,48.31,47.3,true,true,-1.0100000000000051,-1.01,46.2762,47.7126,1.4364,stable
2027-2028,2,SYN-SIS-000337,Synthetic Student 337,10,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-018,TCH-005,at_risk,Assignment 05,Assignment 06,39.27,0.0,true,false,,,35.6014,42.9806,7.3792,absent_eoy
2027-2028,2,SYN-SIS-000343,Synthetic Student 343,10,MATH-GEOM,Geometry,regular,Y02-SEC-002,TCH-002,normal,Assignment 05,Assignment 06,58.26,61.31,true,true,3.0500000000000043,3.05,59.2994,64.5278,5.2284,stable
2027-2028,2,SYN-SIS-000349,Synthetic Student 349,9,MATH-ALG1,Algebra 1,regular,Y02-SEC-001,TCH-001,normal,Assignment 05,Assignment 06,46.88,0.0,true,false,,,43.01,52.6171,9.6071,absent_eoy
2027-2028,2,SYN-SIS-000350,Synthetic Student 350,9,MATH-GEOM,Geometry,regular,Y02-SEC-005,TCH-001,normal,Assignment 05,Assignment 06,60.1,61.7,true,true,1.6000000000000014,1.6,65.37,66.0244,0.6544,stable
2027-2028,2,SYN-SIS-000354,Synthetic Student 354,9,MATH-ALG1,Algebra 1,regular,Y02-SEC-001,TCH-001,high,Assignment 05,Assignment 06,38.35,43.81,true,true,5.460000000000001,5.46,40.18,45.2029,5.0229,positive_growth
2027-2028,2,SYN-SIS-000356,Synthetic Student 356,9,MATH-GEOM,Geometry,regular,Y02-SEC-005,TCH-001,normal,Assignment 05,Assignment 06,71.4,0.0,true,false,,,71.4,80.8079,9.4079,absent_eoy
2027-2028,2,SYN-SIS-000368,Synthetic Student 368,9,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,TCH-003,high,Assignment 05,Assignment 06,32.06,43.32,true,true,11.259999999999998,11.26,29.13,38.6586,9.5286,positive_growth
2027-2028,2,SYN-SIS-000385,Synthetic Student 385,9,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-013,TCH-004,normal,Assignment 05,Assignment 06,50.41,60.7,true,true,10.290000000000006,10.29,54.84,60.1915,5.3515,positive_growth
2027-2028,2,SYN-SIS-000387,Synthetic Student 387,9,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,TCH-003,at_risk,Assignment 05,Assignment 06,35.64,42.27,true,true,6.630000000000003,6.63,31.35,39.3151,7.9651,positive_growth
2027-2028,2,SYN-SIS-000393,Synthetic Student 393,9,MATH-GEOM,Geometry,regular,Y02-SEC-005,TCH-001,high,Assignment 05,Assignment 06,16.71,23.8,true,true,7.09,7.09,14.86,22.0404,7.1804,positive_growth
2027-2028,2,SYN-SIS-000395,Synthetic Student 395,9,MATH-GEOM,Geometry,regular,Y02-SEC-004,TCH-002,normal,Assignment 05,Assignment 06,33.59,39.44,true,true,5.849999999999994,5.85,31.56,38.7279,7.1679,positive_growth
2027-2028,2,SYN-SIS-000406,Synthetic Student 406,9,MATH-GEOM,Geometry,regular,Y02-SEC-002,TCH-002,high,Assignment 05,Assignment 06,77.68,0.0,true,false,,,77.06,83.5517,6.4917,absent_eoy
2028-2029,3,SYN-SIS-000001,Synthetic Student 001,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,normal,Assignment 07,Assignment 08,52.22,60.69,true,true,8.469999999999999,8.47,49.4162,53.5973,4.1811,positive_growth
2028-2029,3,SYN-SIS-000016,Synthetic Student 016,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y03-SEC-025,TCH-004,high,Assignment 07,Assignment 08,74.22,87.94,true,true,13.719999999999999,13.72,81.5762,88.5616,6.9854,positive_growth
2028-2029,3,SYN-SIS-000054,Synthetic Student 054,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,TCH-005,normal,Assignment 07,Assignment 08,0.0,39.95,false,true,,1.62,31.2396,36.3716,5.132,first_evidence_eoy
2028-2029,3,SYN-SIS-000062,Synthetic Student 062,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,at_risk,Assignment 07,Assignment 08,0.0,0.0,false,false,,,67.0333,72.8455,5.8122,absent_both_windows
2028-2029,3,SYN-SIS-000119,Synthetic Student 119,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,TCH-005,high,Assignment 07,Assignment 08,51.63,60.58,true,true,8.949999999999996,8.95,48.6637,56.1342,7.4705,positive_growth
2028-2029,3,SYN-SIS-000149,Synthetic Student 149,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,normal,Assignment 07,Assignment 08,60.78,61.26,true,true,0.4799999999999969,0.48,60.8813,65.7278,4.8465,stable
2028-2029,3,SYN-SIS-000166,Synthetic Student 166,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,TCH-005,high,Assignment 07,Assignment 08,18.6,23.65,true,true,5.049999999999997,5.05,16.2046,25.6044,9.3998,positive_growth
2028-2029,3,SYN-SIS-000173,Synthetic Student 173,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,at_risk,Assignment 07,Assignment 08,40.54,45.88,true,true,5.340000000000003,5.34,41.9085,46.6392,4.7307,positive_growth
2028-2029,3,SYN-SIS-000251,Synthetic Student 251,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,TCH-005,high,Assignment 07,Assignment 08,62.35,72.98,true,true,10.630000000000003,10.63,69.9067,76.316,6.4093,positive_growth
2028-2029,3,SYN-SIS-000265,Synthetic Student 265,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,high,Assignment 07,Assignment 08,30.79,36.16,true,true,5.369999999999997,5.37,29.5034,35.6768,6.1734,positive_growth
2028-2029,3,SYN-SIS-000281,Synthetic Student 281,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,TCH-005,at_risk,Assignment 07,Assignment 08,0.0,0.0,false,false,,,52.3006,54.6821,2.3815,absent_both_windows
2028-2029,3,SYN-SIS-000299,Synthetic Student 299,11,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,normal,Assignment 07,Assignment 08,24.25,35.41,true,true,11.159999999999997,11.16,25.2498,31.8022,6.5524,positive_growth
2028-2029,3,SYN-SIS-000306,Synthetic Student 306,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,TCH-005,normal,Assignment 07,Assignment 08,60.83,63.67,true,true,2.8400000000000034,2.84,56.0878,62.9148,6.827,stable
2028-2029,3,SYN-SIS-000309,Synthetic Student 309,11,MATH-ALG2,Algebra 2,regular,Y03-SEC-009,TCH-002,high,Assignment 07,Assignment 08,54.91,69.29,true,true,14.38000000000001,14.38,56.784,59.6423,2.8583,positive_growth
2028-2029,3,SYN-SIS-000311,Synthetic Student 311,11,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-015,TCH-004,high,Assignment 07,Assignment 08,59.82,60.49,true,true,0.6700000000000017,0.67,58.9552,62.1422,3.187,stable
2028-2029,3,SYN-SIS-000312,Synthetic Student 312,11,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-014,TCH-004,normal,Assignment 07,Assignment 08,75.89,0.0,true,false,,,74.9391,78.7098,3.7707,absent_eoy
2028-2029,3,SYN-SIS-000317,Synthetic Student 317,11,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,TCH-003,high,Assignment 07,Assignment 08,55.08,57.15,true,true,2.0700000000000003,2.07,58.0016,60.7473,2.7457,stable
2028-2029,3,SYN-SIS-000338,Synthetic Student 338,11,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,TCH-003,normal,Assignment 07,Assignment 08,0.0,60.52,false,true,,7.14,56.2415,59.1834,2.9419,first_evidence_eoy
2028-2029,3,SYN-SIS-000344,Synthetic Student 344,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-018,TCH-003,high,Assignment 07,Assignment 08,24.7,29.21,true,true,4.510000000000002,4.51,24.9471,34.6945,9.7474,stable
2028-2029,3,SYN-SIS-000346,Synthetic Student 346,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-018,TCH-003,normal,Assignment 07,Assignment 08,20.91,19.47,true,true,-1.4400000000000013,-1.44,20.2377,23.2114,2.9737,stable
2028-2029,3,SYN-SIS-000356,Synthetic Student 356,10,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,TCH-003,normal,Assignment 07,Assignment 08,77.76,0.0,true,false,,,79.8755,84.0598,4.1843,absent_eoy
2028-2029,3,SYN-SIS-000361,Synthetic Student 361,10,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,at_risk,Assignment 07,Assignment 08,36.92,0.0,true,false,,,38.99,43.605,4.615,absent_eoy
2028-2029,3,SYN-SIS-000372,Synthetic Student 372,10,MATH-ALG2,Algebra 2,regular,Y03-SEC-009,TCH-002,high,Assignment 07,Assignment 08,48.86,52.28,true,true,3.4200000000000017,3.42,47.9951,50.5653,2.5702,stable
2028-2029,3,SYN-SIS-000375,Synthetic Student 375,10,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,TCH-003,at_risk,Assignment 07,Assignment 08,0.0,0.0,false,false,,,85.7473,86.1627,0.4154,absent_both_windows
2028-2029,3,SYN-SIS-000404,Synthetic Student 404,10,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,TCH-003,high,Assignment 07,Assignment 08,0.0,76.63,false,true,,7.75,67.8825,74.9218,7.0393,first_evidence_eoy
2028-2029,3,SYN-SIS-000414,Synthetic Student 414,9,MATH-ALG1,Algebra 1,regular,Y03-SEC-002,TCH-001,at_risk,Assignment 07,Assignment 08,24.33,0.0,true,false,,,20.41,30.5409,10.1309,absent_eoy
2028-2029,3,SYN-SIS-000416,Synthetic Student 416,9,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,TCH-003,at_risk,Assignment 07,Assignment 08,32.07,35.89,true,true,3.8200000000000003,3.82,31.64,37.2473,5.6073,stable
2028-2029,3,SYN-SIS-000423,Synthetic Student 423,9,MATH-GEOM,Geometry,regular,Y03-SEC-005,TCH-001,normal,Assignment 07,Assignment 08,80.57,84.35,true,true,3.780000000000001,3.78,81.85,86.8016,4.9516,stable
2028-2029,3,SYN-SIS-000430,Synthetic Student 430,9,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,high,Assignment 07,Assignment 08,62.96,68.87,true,true,5.910000000000004,5.91,63.9,70.5647,6.6647,positive_growth
2028-2029,3,SYN-SIS-000433,Synthetic Student 433,9,MATH-GEOM,Geometry,regular,Y03-SEC-005,TCH-001,normal,Assignment 07,Assignment 08,59.64,0.0,true,false,,,61.41,64.7597,3.3497,absent_eoy
2028-2029,3,SYN-SIS-000436,Synthetic Student 436,9,MATH-ALG1,Algebra 1,regular,Y03-SEC-002,TCH-001,high,Assignment 07,Assignment 08,16.8,27.83,true,true,11.029999999999998,11.03,17.04,27.2764,10.2364,positive_growth
2028-2029,3,SYN-SIS-000444,Synthetic Student 444,9,MATH-GEOM,Geometry,regular,Y03-SEC-003,TCH-002,normal,Assignment 07,Assignment 08,69.08,73.76,true,true,4.680000000000007,4.68,65.6,70.0533,4.4533,stable
2028-2029,3,SYN-SIS-000445,Synthetic Student 445,9,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,normal,Assignment 07,Assignment 08,37.84,42.39,true,true,4.549999999999997,4.55,38.93,44.7252,5.7952,stable
2028-2029,3,SYN-SIS-000458,Synthetic Student 458,9,MATH-GEOM,Geometry,regular,Y03-SEC-006,TCH-002,high,Assignment 07,Assignment 08,22.97,27.07,true,true,4.100000000000001,4.1,23.28,29.5142,6.2342,stable
2028-2029,3,SYN-SIS-000460,Synthetic Student 460,9,MATH-ALG1,Algebra 1,regular,Y03-SEC-001,TCH-001,high,Assignment 07,Assignment 08,26.83,35.51,true,true,8.68,8.68,30.42,39.2538,8.8338,positive_growth
2028-2029,3,SYN-SIS-000466,Synthetic Student 466,9,MATH-GEOM,Geometry,regular,Y03-SEC-003,TCH-002,normal,Assignment 07,Assignment 08,82.25,75.34,true,true,-6.909999999999997,-6.91,78.21,77.6268,-0.5832,negative_growth
2028-2029,3,SYN-SIS-000477,Synthetic Student 477,9,MATH-GEOM,Geometry,regular,Y03-SEC-003,TCH-002,at_risk,Assignment 07,Assignment 08,44.25,58.31,true,true,14.060000000000002,14.06,46.58,54.3894,7.8094,positive_growth
2029-2030,4,SYN-SIS-000291,Synthetic Student 291,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y04-SEC-026,TCH-004,high,Assignment 09,Assignment 10,100.0,98.52,true,true,-1.480000000000004,-1.48,98.7912,100.0,1.2088,stable
2029-2030,4,SYN-SIS-000325,Synthetic Student 325,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,TCH-005,high,Assignment 09,Assignment 10,35.16,42.13,true,true,6.970000000000006,6.97,39.4326,43.3287,3.8961,positive_growth
2029-2030,4,SYN-SIS-000326,Synthetic Student 326,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,TCH-005,normal,Assignment 09,Assignment 10,0.0,73.84,false,true,,3.88,69.0128,74.8578,5.845,first_evidence_eoy
2029-2030,4,SYN-SIS-000334,Synthetic Student 334,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-018,TCH-004,at_risk,Assignment 09,Assignment 10,51.51,64.6,true,true,13.089999999999996,13.09,59.0585,59.4606,0.4021,positive_growth
2029-2030,4,SYN-SIS-000338,Synthetic Student 338,12,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-015,TCH-004,normal,Assignment 09,Assignment 10,57.39,63.45,true,true,6.060000000000002,6.06,57.0936,60.3426,3.249,positive_growth
2029-2030,4,SYN-SIS-000359,Synthetic Student 359,11,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-013,TCH-003,at_risk,Assignment 09,Assignment 10,76.19,73.48,true,true,-2.7099999999999937,-2.71,69.0949,75.4864,6.3915,stable
2029-2030,4,SYN-SIS-000360,Synthetic Student 360,11,MATH-PRECALC,Precalculus,regular,Y04-SEC-018,TCH-004,at_risk,Assignment 09,Assignment 10,44.32,0.0,true,false,,,47.6044,50.4513,2.8469,absent_eoy
2029-2030,4,SYN-SIS-000372,Synthetic Student 372,11,MATH-PRECALC,Precalculus,regular,Y04-SEC-018,TCH-004,high,Assignment 09,Assignment 10,51.11,56.53,true,true,5.420000000000002,5.42,46.9275,53.5208,6.5933,positive_growth
2029-2030,4,SYN-SIS-000392,Synthetic Student 392,11,MATH-PRECALC,Precalculus,regular,Y04-SEC-017,TCH-003,high,Assignment 09,Assignment 10,36.55,43.25,true,true,6.700000000000003,6.7,32.3193,41.0614,8.7421,positive_growth
2029-2030,4,SYN-SIS-000403,Synthetic Student 403,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-024,TCH-005,at_risk,Assignment 09,Assignment 10,79.74,89.46,true,true,9.719999999999999,9.72,79.0546,84.6881,5.6335,positive_growth
2029-2030,4,SYN-SIS-000404,Synthetic Student 404,11,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-016,TCH-004,high,Assignment 09,Assignment 10,74.23,81.55,true,true,7.319999999999993,7.32,73.9864,79.0773,5.0909,positive_growth
2029-2030,4,SYN-SIS-000418,Synthetic Student 418,10,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-013,TCH-003,high,Assignment 09,Assignment 10,53.86,60.98,true,true,7.119999999999997,7.12,56.5953,62.989,6.3937,positive_growth
2029-2030,4,SYN-SIS-000427,Synthetic Student 427,10,MATH-GEOM,Geometry,regular,Y04-SEC-003,TCH-002,high,Assignment 09,Assignment 10,71.0,73.94,true,true,2.9399999999999977,2.94,71.7824,75.4078,3.6254,stable
2029-2030,4,SYN-SIS-000437,Synthetic Student 437,10,MATH-GEOM,Geometry,regular,Y04-SEC-004,TCH-002,normal,Assignment 09,Assignment 10,35.56,40.13,true,true,4.57,4.57,35.4808,41.4892,6.0084,stable
2029-2030,4,SYN-SIS-000449,Synthetic Student 449,10,MATH-ALG2,Algebra 2,regular,Y04-SEC-009,TCH-002,normal,Assignment 09,Assignment 10,43.93,52.1,true,true,8.170000000000002,8.17,45.9767,52.907,6.9303,positive_growth
2029-2030,4,SYN-SIS-000466,Synthetic Student 466,10,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-012,TCH-003,normal,Assignment 09,Assignment 10,71.51,80.56,true,true,9.049999999999997,9.05,75.0481,77.6434,2.5953,positive_growth
2029-2030,4,SYN-SIS-000497,Synthetic Student 497,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,TCH-002,normal,Assignment 09,Assignment 10,22.64,29.87,true,true,7.23,7.23,22.12,28.8648,6.7448,positive_growth
2029-2030,4,SYN-SIS-000499,Synthetic Student 499,9,MATH-GEOM,Geometry,regular,Y04-SEC-007,TCH-001,at_risk,Assignment 09,Assignment 10,0.0,25.84,false,true,,,24.38,28.6145,4.2345,first_evidence_eoy
2029-2030,4,SYN-SIS-000502,Synthetic Student 502,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-013,TCH-003,normal,Assignment 09,Assignment 10,43.49,59.26,true,true,15.769999999999996,15.77,47.84,55.5007,7.6607,large_positive_growth
2029-2030,4,SYN-SIS-000503,Synthetic Student 503,9,MATH-GEOM,Geometry,regular,Y04-SEC-007,TCH-001,normal,Assignment 09,Assignment 10,65.92,70.61,true,true,4.689999999999998,4.69,63.98,71.8964,7.9164,stable
2029-2030,4,SYN-SIS-000509,Synthetic Student 509,9,MATH-ALG1,Algebra 1,regular,Y04-SEC-001,TCH-001,high,Assignment 09,Assignment 10,35.43,51.17,true,true,15.740000000000002,15.74,44.53,50.3806,5.8506,large_positive_growth
2029-2030,4,SYN-SIS-000545,Synthetic Student 545,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,TCH-002,normal,Assignment 09,Assignment 10,50.87,60.46,true,true,9.590000000000003,9.59,53.14,61.9829,8.8429,positive_growth
2029-2030,4,SYN-SIS-000548,Synthetic Student 548,9,MATH-GEOM,Geometry,regular,Y04-SEC-006,TCH-002,high,Assignment 09,Assignment 10,30.33,42.68,true,true,12.350000000000001,12.35,34.67,39.9315,5.2615,positive_growth
2029-2030,4,SYN-SIS-000554,Synthetic Student 554,9,MATH-ALG1,Algebra 1,regular,Y04-SEC-001,TCH-001,normal,Assignment 09,Assignment 10,34.21,47.35,true,true,13.14,13.14,38.74,44.4273,5.6873,positive_growth
2029-2030,4,SYN-SIS-000564,Synthetic Student 564,9,MATH-GEOM,Geometry,regular,Y04-SEC-003,TCH-002,high,Assignment 09,Assignment 10,75.42,80.43,true,true,5.010000000000005,5.01,77.05,79.965,2.915,positive_growth
2029-2030,4,SYN-SIS-000569,Synthetic Student 569,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-012,TCH-003,at_risk,Assignment 09,Assignment 10,0.0,48.0,false,true,,,39.99,48.6515,8.6615,first_evidence_eoy
2030-2031,5,SYN-SIS-000352,Synthetic Student 352,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,TCH-005,normal,Assignment 11,Assignment 12,67.75,66.67,true,true,-1.0799999999999983,-1.08,68.1313,69.9054,1.7741,stable
2030-2031,5,SYN-SIS-000366,Synthetic Student 366,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,TCH-005,high,Assignment 11,Assignment 12,25.61,38.73,true,true,13.119999999999997,13.12,30.8504,38.6845,7.8341,positive_growth
2030-2031,5,SYN-SIS-000373,Synthetic Student 373,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y05-SEC-024,TCH-005,high,Assignment 11,Assignment 12,66.47,67.14,true,true,0.6700000000000017,0.67,62.1285,63.812,1.6835,stable
2030-2031,5,SYN-SIS-000374,Synthetic Student 374,12,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,TCH-004,normal,Assignment 11,Assignment 12,30.23,32.94,true,true,2.7099999999999973,2.71,28.7681,33.9865,5.2184,stable
2030-2031,5,SYN-SIS-000377,Synthetic Student 377,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,TCH-005,normal,Assignment 11,Assignment 12,20.86,35.5,true,true,14.64,14.64,23.8656,32.8188,8.9532,positive_growth
2030-2031,5,SYN-SIS-000382,Synthetic Student 382,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,TCH-005,high,Assignment 11,Assignment 12,41.64,49.47,true,true,7.829999999999998,7.83,45.1139,48.8235,3.7096,positive_growth
2030-2031,5,SYN-SIS-000384,Synthetic Student 384,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,TCH-005,high,Assignment 11,Assignment 12,79.74,80.01,true,true,0.27000000000001023,0.27,73.0529,77.2301,4.1772,stable
2030-2031,5,SYN-SIS-000388,Synthetic Student 388,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,TCH-005,high,Assignment 11,Assignment 12,51.47,61.65,true,true,10.18,10.18,51.4686,58.0262,6.5576,positive_growth
2030-2031,5,SYN-SIS-000409,Synthetic Student 409,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,TCH-005,normal,Assignment 11,Assignment 12,56.55,55.55,true,true,-1.0,-1.0,59.0526,62.4037,3.3511,stable
2030-2031,5,SYN-SIS-000417,Synthetic Student 417,11,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,TCH-004,normal,Assignment 11,Assignment 12,0.0,63.65,false,true,,5.56,59.2492,63.9964,4.7472,first_evidence_eoy
2030-2031,5,SYN-SIS-000428,Synthetic Student 428,11,MATH-ALG2,Algebra 2,regular,Y05-SEC-009,TCH-002,at_risk,Assignment 11,Assignment 12,56.91,57.2,true,true,0.29000000000000625,0.29,53.0908,57.8829,4.7921,stable
2030-2031,5,SYN-SIS-000431,Synthetic Student 431,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y05-SEC-024,TCH-005,high,Assignment 11,Assignment 12,45.82,54.57,true,true,8.75,8.75,48.0179,53.5637,5.5458,positive_growth
2030-2031,5,SYN-SIS-000436,Synthetic Student 436,11,MATH-ALG2,Algebra 2,regular,Y05-SEC-008,TCH-002,high,Assignment 11,Assignment 12,22.02,39.03,true,true,17.01,17.01,23.9267,35.9536,12.0269,large_positive_growth
2030-2031,5,SYN-SIS-000437,Synthetic Student 437,11,MATH-ALG2,Algebra 2,regular,Y05-SEC-009,TCH-002,normal,Assignment 11,Assignment 12,39.2,48.78,true,true,9.579999999999998,9.58,37.9469,45.7626,7.8157,positive_growth
2030-2031,5,SYN-SIS-000440,Synthetic Student 440,11,MATH-AP-PRECALC,AP Precalculus,ap,Y05-SEC-015,TCH-004,normal,Assignment 11,Assignment 12,81.53,89.34,true,true,7.810000000000002,7.81,83.3021,87.914,4.6119,positive_growth
2030-2031,5,SYN-SIS-000442,Synthetic Student 442,11,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,TCH-003,normal,Assignment 11,Assignment 12,10.87,22.69,true,true,11.820000000000002,11.82,13.5056,26.4241,12.9185,positive_growth
