school_year,sis_user_id,canonical_student_label,canvas_student_label,canonical_course_id,canvas_course_id,canonical_section_id,canvas_section_id,canonical_teacher_id,canvas_teacher_id,canonical_enrollment_status,canvas_enrollment_status,canvas_email,reconciliation_status
2030-2031,SYN-SIS-000440,Synthetic Student 440,Synthetic Student 440,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,vstone32@schoolname.example,matched
2030-2031,SYN-SIS-000466,Synthetic Student 466,Synthetic Student 466,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,fevans32@schoolname.example,matched
2030-2031,SYN-SIS-000469,Synthetic Student 469,Synthetic Student 469,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,ihayes32@schoolname.example,matched
2030-2031,SYN-SIS-000482,Synthetic Student 482,Synthetic Student 482,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,bbrooks32@schoolname.example,matched
2030-2031,SYN-SIS-000493,Synthetic Student 493,Synthetic Student 493,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,mmartinez33@schoolname.example,matched
2030-2031,SYN-SIS-000535,Synthetic Student 535,Synthetic Student 535,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,pstone33@schoolname.example,matched
2030-2031,SYN-SIS-000559,Synthetic Student 559,Synthetic Student 559,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,tbrooks33@schoolname.example,matched
2030-2031,SYN-SIS-000574,Synthetic Student 574,Synthetic Student 574,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,nmiller33@schoolname.example,matched
2030-2031,SYN-SIS-000598,Synthetic Student 598,Synthetic Student 598,MATH-AP-PRECALC,MATH-AP-PRECALC,Y05-SEC-015,Y05-SEC-015,TCH-004,TCH-004,active,active,schen34@schoolname.example,matched
2030-2031,SYN-SIS-000362,Synthetic Student 362,Synthetic Student 362,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y05-SEC-025,Y05-SEC-025,TCH-004,TCH-004,active,active,bprice31@schoolname.example,matched
2030-2031,SYN-SIS-000385,Synthetic Student 385,Synthetic Student 385,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y05-SEC-025,Y05-SEC-025,TCH-004,TCH-004,active,active,enguyen31@schoolname.example,matched
2030-2031,SYN-SIS-000394,Synthetic Student 394,Synthetic Student 394,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y05-SEC-025,Y05-SEC-025,TCH-004,TCH-004,active,active,nibrahim31@schoolname.example,matched
2030-2031,SYN-SIS-000396,Synthetic Student 396,Synthetic Student 396,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y05-SEC-025,Y05-SEC-025,TCH-004,TCH-004,active,active,qkim31@schoolname.example,matched
2030-2031,SYN-SIS-000403,Synthetic Student 403,Synthetic Student 403,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y05-SEC-025,Y05-SEC-025,TCH-004,TCH-004,active,active,crivera31@schoolname.example,matched
2030-2031,SYN-SIS-000486,Synthetic Student 486,Synthetic Student 486,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,fflores33@schoolname.example,matched
2030-2031,SYN-SIS-000492,Synthetic Student 492,Synthetic Student 492,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,llewis33@schoolname.example,matched
2030-2031,SYN-SIS-000511,Synthetic Student 511,Synthetic Student 511,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,klewis33@schoolname.example,matched
2030-2031,SYN-SIS-000533,Synthetic Student 533,Synthetic Student 533,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,mortiz33@schoolname.example,matched
2030-2031,SYN-SIS-000543,Synthetic Student 543,Synthetic Student 543,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,cflores33@schoolname.example,matched
2030-2031,SYN-SIS-000558,Synthetic Student 558,Synthetic Student 558,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,spatel33@schoolname.example,matched
2030-2031,SYN-SIS-000565,Synthetic Student 565,Synthetic Student 565,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,eibrahim33@schoolname.example,matched
2030-2031,SYN-SIS-000578,Synthetic Student 578,Synthetic Student 578,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,sbrooks34@schoolname.example,matched
2030-2031,SYN-SIS-000601,Synthetic Student 601,Synthetic Student 601,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,agarcia34@schoolname.example,matched
2030-2031,SYN-SIS-000623,Synthetic Student 623,Synthetic Student 623,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,cjohnson34@schoolname.example,matched
2030-2031,SYN-SIS-000625,Synthetic Student 625,Synthetic Student 625,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,elewis34@schoolname.example,matched
2030-2031,SYN-SIS-000627,Synthetic Student 627,Synthetic Student 627,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,gnelson34@schoolname.example,matched
2030-2031,SYN-SIS-000632,Synthetic Student 632,Synthetic Student 632,MATH-GEOM,MATH-GEOM,Y05-SEC-002,Y05-SEC-002,TCH-002,TCH-002,active,active,lrivera34@schoolname.example,matched
2030-2031,SYN-SIS-000500,Synthetic Student 500,Synthetic Student 500,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,vnguyen33@schoolname.example,matched
2030-2031,SYN-SIS-000509,Synthetic Student 509,Synthetic Student 509,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,ijohnson33@schoolname.example,matched
2030-2031,SYN-SIS-000541,Synthetic Student 541,Synthetic Student 541,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,adavis33@schoolname.example,matched
2030-2031,SYN-SIS-000554,Synthetic Student 554,Synthetic Student 554,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,nstone33@schoolname.example,matched
2030-2031,SYN-SIS-000579,Synthetic Student 579,Synthetic Student 579,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,tchen34@schoolname.example,matched
2030-2031,SYN-SIS-000585,Synthetic Student 585,Synthetic Student 585,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,ejohnson34@schoolname.example,matched
2030-2031,SYN-SIS-000594,Synthetic Student 594,Synthetic Student 594,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,nrivera34@schoolname.example,matched
2030-2031,SYN-SIS-000597,Synthetic Student 597,Synthetic Student 597,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,rbrooks34@schoolname.example,matched
2030-2031,SYN-SIS-000602,Synthetic Student 602,Synthetic Student 602,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,bhayes34@schoolname.example,matched
2030-2031,SYN-SIS-000606,Synthetic Student 606,Synthetic Student 606,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,flewis34@schoolname.example,matched
2030-2031,SYN-SIS-000610,Synthetic Student 610,Synthetic Student 610,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,jprice34@schoolname.example,matched
2030-2031,SYN-SIS-000613,Synthetic Student 613,Synthetic Student 613,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,mrivera34@schoolname.example,matched
2030-2031,SYN-SIS-000616,Synthetic Student 616,Synthetic Student 616,MATH-GEOM,MATH-GEOM,Y05-SEC-003,Y05-SEC-003,TCH-001,TCH-001,active,active,qbrooks34@schoolname.example,matched
2030-2031,SYN-SIS-000526,Synthetic Student 526,Synthetic Student 526,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,fhayes33@schoolname.example,matched
2030-2031,SYN-SIS-000550,Synthetic Student 550,Synthetic Student 550,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,jmartinez33@schoolname.example,matched
2030-2031,SYN-SIS-000552,Synthetic Student 552,Synthetic Student 552,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,lortiz33@schoolname.example,matched
2030-2031,SYN-SIS-000561,Synthetic Student 561,Synthetic Student 561,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,aevans33@schoolname.example,matched
2030-2031,SYN-SIS-000576,Synthetic Student 576,Synthetic Student 576,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,qnguyen34@schoolname.example,matched
2030-2031,SYN-SIS-000580,Synthetic Student 580,Synthetic Student 580,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,vdavis34@schoolname.example,matched
2030-2031,SYN-SIS-000581,Synthetic Student 581,Synthetic Student 581,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,aflores34@schoolname.example,matched
2030-2031,SYN-SIS-000608,Synthetic Student 608,Synthetic Student 608,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,hnelson34@schoolname.example,matched
2030-2031,SYN-SIS-000614,Synthetic Student 614,Synthetic Student 614,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,nnguyen34@schoolname.example,matched
2030-2031,SYN-SIS-000620,Synthetic Student 620,Synthetic Student 620,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,vflores34@schoolname.example,matched
2030-2031,SYN-SIS-000622,Synthetic Student 622,Synthetic Student 622,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,bibrahim34@schoolname.example,matched
2030-2031,SYN-SIS-000630,Synthetic Student 630,Synthetic Student 630,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,jstone34@schoolname.example,matched
2030-2031,SYN-SIS-000631,Synthetic Student 631,Synthetic Student 631,MATH-GEOM,MATH-GEOM,Y05-SEC-004,Y05-SEC-004,TCH-002,TCH-002,active,active,kmiller34@schoolname.example,matched
2030-2031,SYN-SIS-000521,Synthetic Student 521,Synthetic Student 521,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,achen33@schoolname.example,matched
2030-2031,SYN-SIS-000525,Synthetic Student 525,Synthetic Student 525,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,egarcia33@schoolname.example,matched
2030-2031,SYN-SIS-000542,Synthetic Student 542,Synthetic Student 542,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,bevans33@schoolname.example,matched
2030-2031,SYN-SIS-000556,Synthetic Student 556,Synthetic Student 556,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,qrivera33@schoolname.example,matched
2030-2031,SYN-SIS-000582,Synthetic Student 582,Synthetic Student 582,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,bgarcia34@schoolname.example,matched
2030-2031,SYN-SIS-000586,Synthetic Student 586,Synthetic Student 586,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,fkim34@schoolname.example,matched
2030-2031,SYN-SIS-000590,Synthetic Student 590,Synthetic Student 590,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,jortiz34@schoolname.example,matched
2030-2031,SYN-SIS-000593,Synthetic Student 593,Synthetic Student 593,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,mmiller34@schoolname.example,matched
2030-2031,SYN-SIS-000595,Synthetic Student 595,Synthetic Student 595,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,pnguyen34@schoolname.example,matched
2030-2031,SYN-SIS-000603,Synthetic Student 603,Synthetic Student 603,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,cibrahim34@schoolname.example,matched
2030-2031,SYN-SIS-000617,Synthetic Student 617,Synthetic Student 617,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,rchen34@schoolname.example,matched
2030-2031,SYN-SIS-000626,Synthetic Student 626,Synthetic Student 626,MATH-GEOM,MATH-GEOM,Y05-SEC-005,Y05-SEC-005,TCH-001,TCH-001,active,active,fmartinez34@schoolname.example,matched
2030-2031,SYN-SIS-000361,Synthetic Student 361,Synthetic Student 361,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,aortiz31@schoolname.example,matched
2030-2031,SYN-SIS-000364,Synthetic Student 364,Synthetic Student 364,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,dmiller31@schoolname.example,matched
2030-2031,SYN-SIS-000397,Synthetic Student 397,Synthetic Student 397,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,rlewis31@schoolname.example,matched
2030-2031,SYN-SIS-000407,Synthetic Student 407,Synthetic Student 407,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,gchen31@schoolname.example,matched
2030-2031,SYN-SIS-000442,Synthetic Student 442,Synthetic Student 442,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,bnguyen32@schoolname.example,matched
2030-2031,SYN-SIS-000443,Synthetic Student 443,Synthetic Student 443,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,cpatel32@schoolname.example,matched
2030-2031,SYN-SIS-000446,Synthetic Student 446,Synthetic Student 446,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,fdavis32@schoolname.example,matched
2030-2031,SYN-SIS-000448,Synthetic Student 448,Synthetic Student 448,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,hflores32@schoolname.example,matched
2030-2031,SYN-SIS-000449,Synthetic Student 449,Synthetic Student 449,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,igarcia32@schoolname.example,matched
2030-2031,SYN-SIS-000452,Synthetic Student 452,Synthetic Student 452,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,ljohnson32@schoolname.example,matched
2030-2031,SYN-SIS-000464,Synthetic Student 464,Synthetic Student 464,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,dchen32@schoolname.example,matched
2030-2031,SYN-SIS-000477,Synthetic Student 477,Synthetic Student 477,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,rprice32@schoolname.example,matched
2030-2031,SYN-SIS-000481,Synthetic Student 481,Synthetic Student 481,MATH-PRECALC,MATH-PRECALC,Y05-SEC-016,Y05-SEC-016,TCH-003,TCH-003,active,active,apatel32@schoolname.example,matched
2030-2031,SYN-SIS-000354,Synthetic Student 354,Synthetic Student 354,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,ngarcia31@schoolname.example,matched
2030-2031,SYN-SIS-000374,Synthetic Student 374,Synthetic Student 374,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,nhayes31@schoolname.example,matched
2030-2031,SYN-SIS-000398,Synthetic Student 398,Synthetic Student 398,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,smartinez31@schoolname.example,matched
2030-2031,SYN-SIS-000405,Synthetic Student 405,Synthetic Student 405,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,epatel31@schoolname.example,matched
2030-2031,SYN-SIS-000415,Synthetic Student 415,Synthetic Student 415,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,pkim32@schoolname.example,matched
2030-2031,SYN-SIS-000417,Synthetic Student 417,Synthetic Student 417,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,rmartinez32@schoolname.example,matched
2030-2031,SYN-SIS-000419,Synthetic Student 419,Synthetic Student 419,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,tortiz32@schoolname.example,matched
2030-2031,SYN-SIS-000445,Synthetic Student 445,Synthetic Student 445,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,echen32@schoolname.example,matched
2030-2031,SYN-SIS-000454,Synthetic Student 454,Synthetic Student 454,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,nlewis32@schoolname.example,matched
2030-2031,SYN-SIS-000461,Synthetic Student 461,Synthetic Student 461,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,anguyen32@schoolname.example,matched
2030-2031,SYN-SIS-000471,Synthetic Student 471,Synthetic Student 471,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,kjohnson32@schoolname.example,matched
2030-2031,SYN-SIS-000478,Synthetic Student 478,Synthetic Student 478,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,sstone32@schoolname.example,matched
2030-2031,SYN-SIS-000484,Synthetic Student 484,Synthetic Student 484,MATH-PRECALC,MATH-PRECALC,Y05-SEC-017,Y05-SEC-017,TCH-004,TCH-004,active,active,ddavis32@schoolname.example,matched
2030-2031,SYN-SIS-000353,Synthetic Student 353,Synthetic Student 353,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,mflores31@schoolname.example,matched
2030-2031,SYN-SIS-000383,Synthetic Student 383,Synthetic Student 383,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,cmiller31@schoolname.example,matched
2030-2031,SYN-SIS-000420,Synthetic Student 420,Synthetic Student 420,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,vprice32@schoolname.example,matched
2030-2031,SYN-SIS-000421,Synthetic Student 421,Synthetic Student 421,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,amiller32@schoolname.example,matched
2030-2031,SYN-SIS-000429,Synthetic Student 429,Synthetic Student 429,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,iflores32@schoolname.example,matched
2030-2031,SYN-SIS-000441,Synthetic Student 441,Synthetic Student 441,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,arivera32@schoolname.example,matched
2030-2031,SYN-SIS-000451,Synthetic Student 451,Synthetic Student 451,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,kibrahim32@schoolname.example,matched
2030-2031,SYN-SIS-000458,Synthetic Student 458,Synthetic Student 458,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,sprice32@schoolname.example,matched
2030-2031,SYN-SIS-000465,Synthetic Student 465,Synthetic Student 465,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,edavis32@schoolname.example,matched
2030-2031,SYN-SIS-000468,Synthetic Student 468,Synthetic Student 468,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,hgarcia32@schoolname.example,matched
2030-2031,SYN-SIS-000473,Synthetic Student 473,Synthetic Student 473,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,mlewis32@schoolname.example,matched
2030-2031,SYN-SIS-000480,Synthetic Student 480,Synthetic Student 480,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,vrivera32@schoolname.example,matched
2030-2031,SYN-SIS-000485,Synthetic Student 485,Synthetic Student 485,MATH-PRECALC,MATH-PRECALC,Y05-SEC-018,Y05-SEC-018,TCH-003,TCH-003,active,active,eevans32@schoolname.example,matched
2031-2032,SYN-SIS-000635,Synthetic Student 635,Synthetic Student 635,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,pbrooks35@schoolname.example,matched
2031-2032,SYN-SIS-000637,Synthetic Student 637,Synthetic Student 637,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,rdavis35@schoolname.example,matched
2031-2032,SYN-SIS-000646,Synthetic Student 646,Synthetic Student 646,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,fnelson35@schoolname.example,matched
2031-2032,SYN-SIS-000647,Synthetic Student 647,Synthetic Student 647,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,gortiz35@schoolname.example,matched
2031-2032,SYN-SIS-000648,Synthetic Student 648,Synthetic Student 648,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,hprice35@schoolname.example,matched
2031-2032,SYN-SIS-000651,Synthetic Student 651,Synthetic Student 651,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,krivera35@schoolname.example,matched
2031-2032,SYN-SIS-000658,Synthetic Student 658,Synthetic Student 658,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,sflores35@schoolname.example,matched
2031-2032,SYN-SIS-000668,Synthetic Student 668,Synthetic Student 668,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,hstone35@schoolname.example,matched
2031-2032,SYN-SIS-000672,Synthetic Student 672,Synthetic Student 672,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,lpatel35@schoolname.example,matched
2031-2032,SYN-SIS-000673,Synthetic Student 673,Synthetic Student 673,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,mbrooks35@schoolname.example,matched
2031-2032,SYN-SIS-000680,Synthetic Student 680,Synthetic Student 680,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,vibrahim35@schoolname.example,matched
2031-2032,SYN-SIS-000681,Synthetic Student 681,Synthetic Student 681,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,akim35@schoolname.example,matched
2031-2032,SYN-SIS-000693,Synthetic Student 693,Synthetic Student 693,MATH-ALG1,MATH-ALG1,Y06-SEC-001,Y06-SEC-001,TCH-001,TCH-001,active,active,mchen35@schoolname.example,matched
2031-2032,SYN-SIS-000526,Synthetic Student 526,Synthetic Student 526,MATH-ALG2-H,MATH-ALG2-H,Y06-SEC-009,Y06-SEC-009,TCH-003,TCH-003,active,active,fhayes33@schoolname.example,matched
2031-2032,SYN-SIS-000590,Synthetic Student 590,Synthetic Student 590,MATH-ALG2-H,MATH-ALG2-H,Y06-SEC-009,Y06-SEC-009,TCH-003,TCH-003,active,active,jortiz34@schoolname.example,matched
2031-2032,SYN-SIS-000594,Synthetic Student 594,Synthetic Student 594,MATH-ALG2-H,MATH-ALG2-H,Y06-SEC-009,Y06-SEC-009,TCH-003,TCH-003,active,active,nrivera34@schoolname.example,matched
2031-2032,SYN-SIS-000601,Synthetic Student 601,Synthetic Student 601,MATH-ALG2-H,MATH-ALG2-H,Y06-SEC-009,Y06-SEC-009,TCH-003,TCH-003,active,active,agarcia34@schoolname.example,matched
2031-2032,SYN-SIS-000616,Synthetic Student 616,Synthetic Student 616,MATH-ALG2-H,MATH-ALG2-H,Y06-SEC-009,Y06-SEC-009,TCH-003,TCH-003,active,active,qbrooks34@schoolname.example,matched
