school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,assignment_label,sequence_index,assessment_window,expected_transition_type,actual_transition_type,generation_mode,population_status,attendance_category,attendance_probability,score,present_student_score,potential_score,posterior_readiness_after,growth_delta,latent_transition_type,latent_readiness_before,latent_readiness_after,latent_transition_delta,academic_profile_status,is_populated,is_present,is_nonparticipation_zero
2031-2032,6,SYN-SIS-000516,Synthetic Student 516,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,Precalculus - Synthetic Section 07-17,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8946,49.3,49.3,47.13,49.8517,-6.13,summer_atrophy,51.1436,47.1344,-4.0092,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000517,Synthetic Student 517,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9247,51.27,51.27,54.37,51.6259,-2.85,summer_atrophy,55.8933,54.3745,-1.5188,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000518,Synthetic Student 518,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,Precalculus - Synthetic Section 07-17,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9167,51.32,51.32,51.68,52.0907,-8.11,summer_atrophy,53.1862,51.6808,-1.5054,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000519,Synthetic Student 519,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y06-SEC-023,AP Calculus BC - Synthetic Section 07-23,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9918,48.58,48.58,44.5,48.7053,-0.53,summer_atrophy,47.1168,44.4979,-2.6189,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000520,Synthetic Student 520,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-013,AP Precalculus - Synthetic Section 07-13,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9393,62.95,62.95,59.57,62.5541,1.17,summer_atrophy,59.7435,59.5662,-0.1773,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000521,Synthetic Student 521,11,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8931,63.65,63.65,61.71,63.1606,0.92,summer_atrophy,62.5234,61.7088,-0.8146,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000522,Synthetic Student 522,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,Precalculus - Synthetic Section 07-17,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9099,41.66,41.66,41.12,42.2758,-4.75,summer_atrophy,45.2816,41.1163,-4.1653,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000523,Synthetic Student 523,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-015,Precalculus - Synthetic Section 07-15,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9393,33.25,33.25,29.23,33.2178,1.88,summer_atrophy,32.3706,29.2344,-3.1362,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000524,Synthetic Student 524,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-014,Precalculus - Synthetic Section 07-14,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,absent_no_update,absent_no_update,populated,normal,0.9387,0.0,,,,,summer_atrophy,42.2113,39.9078,-2.3035,observed_readiness_unchanged_absent,true,false,true
2031-2032,6,SYN-SIS-000525,Synthetic Student 525,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-008,Algebra 2 - Synthetic Section 07-08,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9885,46.83,46.83,49.21,47.7136,-7.87,summer_atrophy,52.8376,49.2135,-3.6241,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000526,Synthetic Student 526,11,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9293,82.89,82.89,78.7,82.137,-0.9,summer_atrophy,81.7477,78.7021,-3.0456,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000527,Synthetic Student 527,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y06-SEC-023,AP Calculus BC - Synthetic Section 07-23,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8966,84.51,84.51,82.66,83.4367,1.95,summer_atrophy,84.3292,82.6645,-1.6647,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000528,Synthetic Student 528,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,AP Precalculus - Synthetic Section 07-11,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9938,72.39,72.39,75.36,72.5311,-5.99,summer_atrophy,77.1435,75.3613,-1.7822,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000529,Synthetic Student 529,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,AP Precalculus - Synthetic Section 07-11,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,absent_no_update,absent_no_update,populated,at_risk,0.7399,0.0,,,,,summer_atrophy,67.7191,65.5237,-2.1954,observed_readiness_unchanged_absent,true,false,true
2031-2032,6,SYN-SIS-000530,Synthetic Student 530,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-015,Precalculus - Synthetic Section 07-15,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,at_risk,0.7433,51.38,51.38,53.17,51.2749,-0.01,summer_atrophy,54.9753,53.1705,-1.8048,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000531,Synthetic Student 531,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-015,Precalculus - Synthetic Section 07-15,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9361,31.55,31.55,32.32,32.4524,-4.83,summer_atrophy,35.5982,32.3243,-3.2739,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000532,Synthetic Student 532,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-014,Precalculus - Synthetic Section 07-14,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8654,44.76,44.76,41.37,45.0595,-2.59,summer_atrophy,43.2034,41.3659,-1.8375,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000533,Synthetic Student 533,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-008,Algebra 2 - Synthetic Section 07-08,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9936,49.57,49.57,50.7,50.2386,-6.56,summer_atrophy,52.6144,50.6967,-1.9177,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000534,Synthetic Student 534,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-015,Precalculus - Synthetic Section 07-15,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9275,48.55,48.55,49.29,48.9566,-2.45,summer_atrophy,52.1791,49.2882,-2.8909,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000535,Synthetic Student 535,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9435,36.14,36.14,38.76,37.7746,-10.07,summer_atrophy,42.3076,38.7597,-3.5479,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000536,Synthetic Student 536,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,AP Precalculus - Synthetic Section 07-11,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,absent_no_update,absent_no_update,populated,at_risk,0.6544,0.0,,,,,summer_atrophy,71.2998,70.5798,-0.72,observed_readiness_unchanged_absent,true,false,true
2031-2032,6,SYN-SIS-000537,Synthetic Student 537,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-015,Precalculus - Synthetic Section 07-15,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.985,18.61,18.61,20.75,19.827,-3.78,summer_atrophy,24.7728,20.7457,-4.0271,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000538,Synthetic Student 538,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-014,Precalculus - Synthetic Section 07-14,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9844,53.35,53.35,56.1,53.8334,-5.51,summer_atrophy,58.235,56.0958,-2.1392,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000539,Synthetic Student 539,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-013,AP Precalculus - Synthetic Section 07-13,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9882,56.28,56.28,63.02,56.5455,-2.86,summer_atrophy,63.0188,63.0188,0.0,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000540,Synthetic Student 540,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-016,Precalculus - Synthetic Section 07-16,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9962,57.2,57.2,60.51,56.8,0.44,summer_atrophy,61.892,60.5117,-1.3803,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000541,Synthetic Student 541,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-007,Algebra 2 - Synthetic Section 07-07,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9951,40.31,40.31,41.52,41.1275,-5.08,summer_atrophy,44.5091,41.5232,-2.9859,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000542,Synthetic Student 542,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-006,Algebra 2 - Synthetic Section 07-06,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8777,35.39,35.39,35.03,36.0226,-3.54,summer_atrophy,38.4632,35.0265,-3.4367,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000543,Synthetic Student 543,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-007,Algebra 2 - Synthetic Section 07-07,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8791,41.64,41.64,40.37,41.5176,2.52,summer_atrophy,43.8931,40.3727,-3.5204,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000544,Synthetic Student 544,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9454,49.59,49.59,45.38,47.8672,14.48,summer_atrophy,48.0625,45.3807,-2.6818,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000545,Synthetic Student 545,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,AP Precalculus - Synthetic Section 07-11,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9439,62.76,62.76,65.88,63.0441,-5.28,summer_atrophy,66.2512,65.8827,-0.3685,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000546,Synthetic Student 546,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,Precalculus - Synthetic Section 07-17,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9861,56.25,56.25,58.57,56.1251,-1.26,summer_atrophy,60.5296,58.5665,-1.9631,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000547,Synthetic Student 547,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-016,Precalculus - Synthetic Section 07-16,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.8714,49.21,49.21,54.34,50.0003,-6.93,summer_atrophy,57.377,54.3408,-3.0362,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000548,Synthetic Student 548,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-014,Precalculus - Synthetic Section 07-14,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.965,44.31,44.31,41.54,43.4809,7.95,summer_atrophy,45.092,41.5386,-3.5534,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000549,Synthetic Student 549,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-015,Precalculus - Synthetic Section 07-15,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9934,46.58,46.58,45.59,47.1148,-5.5,summer_atrophy,47.7688,45.5948,-2.174,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000550,Synthetic Student 550,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-008,Algebra 2 - Synthetic Section 07-08,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.916,46.14,46.14,43.18,46.1966,-1.37,summer_atrophy,46.6805,43.1806,-3.4999,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000551,Synthetic Student 551,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9398,67.29,67.29,65.56,67.1812,-3.36,summer_atrophy,66.7785,65.5587,-1.2198,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000552,Synthetic Student 552,11,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9878,64.54,64.54,64.45,64.172,-0.9,summer_atrophy,65.8865,64.447,-1.4395,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000553,Synthetic Student 553,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-014,Precalculus - Synthetic Section 07-14,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9877,53.0,53.0,54.16,53.0283,-2.47,summer_atrophy,57.6524,54.1648,-3.4876,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000554,Synthetic Student 554,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-006,Algebra 2 - Synthetic Section 07-06,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9509,43.94,43.94,43.97,44.3082,-3.09,summer_atrophy,46.8443,43.9661,-2.8782,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000555,Synthetic Student 555,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,AP Precalculus - Synthetic Section 07-11,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9784,72.95,72.95,74.27,73.1105,-7.16,summer_atrophy,75.8891,74.2748,-1.6143,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000556,Synthetic Student 556,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-007,Algebra 2 - Synthetic Section 07-07,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9835,31.17,31.17,31.43,32.1173,-4.23,summer_atrophy,34.1496,31.4304,-2.7192,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000557,Synthetic Student 557,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,Precalculus - Synthetic Section 07-17,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9813,29.98,29.98,30.07,30.8302,-2.36,summer_atrophy,33.936,30.0679,-3.8681,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000558,Synthetic Student 558,11,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9849,82.9,82.9,86.87,82.7423,-5.85,summer_atrophy,86.9266,86.8704,-0.0562,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000559,Synthetic Student 559,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9479,30.95,30.95,25.71,30.9785,5.56,summer_atrophy,28.726,25.7122,-3.0138,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000560,Synthetic Student 560,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9155,60.64,60.64,61.31,60.7939,-3.7,summer_atrophy,62.7918,61.3097,-1.4821,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000561,Synthetic Student 561,11,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9927,64.36,64.36,62.08,63.8862,-0.43,summer_atrophy,62.6914,62.0765,-0.6149,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000562,Synthetic Student 562,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y06-SEC-022,AP Calculus BC - Synthetic Section 07-22,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,at_risk,0.706,86.25,86.25,87.06,85.6886,-3.33,summer_atrophy,87.1813,87.0574,-0.1239,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000563,Synthetic Student 563,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-014,Precalculus - Synthetic Section 07-14,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9915,46.77,46.77,43.06,46.452,1.97,summer_atrophy,45.2048,43.0617,-2.1431,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000564,Synthetic Student 564,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,AP Precalculus - Synthetic Section 07-11,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9671,77.87,77.87,81.56,77.4323,-1.61,summer_atrophy,81.678,81.557,-0.121,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000565,Synthetic Student 565,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-006,Algebra 2 - Synthetic Section 07-06,TCH-002,Teacher 02,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9587,32.85,32.85,32.69,33.595,-3.22,summer_atrophy,36.156,32.6916,-3.4644,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000566,Synthetic Student 566,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-016,Precalculus - Synthetic Section 07-16,TCH-004,Teacher 04,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9162,56.4,56.4,53.79,56.6151,-4.77,summer_atrophy,56.5249,53.7862,-2.7387,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000567,Synthetic Student 567,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,Precalculus - Synthetic Section 07-17,TCH-003,Teacher 03,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,normal,0.9474,46.42,46.42,46.13,47.1404,-7.46,summer_atrophy,48.4603,46.1265,-2.3338,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000568,Synthetic Student 568,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,high,0.9964,46.2,46.2,46.53,46.9572,-4.37,summer_atrophy,50.2205,46.5339,-3.6866,updated_assignment_13,true,true,false
2031-2032,6,SYN-SIS-000569,Synthetic Student 569,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,13,beginning_of_year,summer_atrophy,summer_atrophy,summer_atrophy_from_latent_readiness,populated,at_risk,0.5967,55.68,55.68,57.81,55.8247,-2.78,summer_atrophy,57.814,57.814,0.0,updated_assignment_13,true,true,false
