school_year,school_year_offset,Student,SIS User ID,grade_level,course_id,section_id,teacher_id,enrollment_status
2031-2032,6,Synthetic Student 433,SYN-SIS-000433,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 434,SYN-SIS-000434,12,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 435,SYN-SIS-000435,12,MATH-BEYOND-CORE,Y06-SEC-024,TCH-004,active
2031-2032,6,Synthetic Student 436,SYN-SIS-000436,12,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 437,SYN-SIS-000437,12,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 438,SYN-SIS-000438,12,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 439,SYN-SIS-000439,12,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 440,SYN-SIS-000440,12,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 441,SYN-SIS-000441,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 442,SYN-SIS-000442,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 443,SYN-SIS-000443,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 444,SYN-SIS-000444,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 445,SYN-SIS-000445,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 446,SYN-SIS-000446,12,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 447,SYN-SIS-000447,12,MATH-BEYOND-CORE,Y06-SEC-024,TCH-004,active
2031-2032,6,Synthetic Student 448,SYN-SIS-000448,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 449,SYN-SIS-000449,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 450,SYN-SIS-000450,12,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 451,SYN-SIS-000451,12,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 452,SYN-SIS-000452,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 453,SYN-SIS-000453,12,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 454,SYN-SIS-000454,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 455,SYN-SIS-000455,12,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 456,SYN-SIS-000456,12,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 457,SYN-SIS-000457,12,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 458,SYN-SIS-000458,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 459,SYN-SIS-000459,12,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 460,SYN-SIS-000460,12,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 461,SYN-SIS-000461,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 462,SYN-SIS-000462,12,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 463,SYN-SIS-000463,12,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 464,SYN-SIS-000464,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 465,SYN-SIS-000465,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 466,SYN-SIS-000466,12,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 467,SYN-SIS-000467,12,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 468,SYN-SIS-000468,12,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 469,SYN-SIS-000469,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 470,SYN-SIS-000470,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 471,SYN-SIS-000471,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 472,SYN-SIS-000472,12,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 473,SYN-SIS-000473,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 474,SYN-SIS-000474,12,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 475,SYN-SIS-000475,12,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 476,SYN-SIS-000476,12,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 477,SYN-SIS-000477,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 478,SYN-SIS-000478,12,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 479,SYN-SIS-000479,12,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 480,SYN-SIS-000480,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 481,SYN-SIS-000481,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 482,SYN-SIS-000482,12,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 483,SYN-SIS-000483,12,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 484,SYN-SIS-000484,12,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 485,SYN-SIS-000485,12,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 486,SYN-SIS-000486,11,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 487,SYN-SIS-000487,11,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 488,SYN-SIS-000488,11,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 489,SYN-SIS-000489,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 490,SYN-SIS-000490,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 491,SYN-SIS-000491,11,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 492,SYN-SIS-000492,11,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 493,SYN-SIS-000493,11,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 494,SYN-SIS-000494,11,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 495,SYN-SIS-000495,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 496,SYN-SIS-000496,11,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 497,SYN-SIS-000497,11,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 498,SYN-SIS-000498,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 499,SYN-SIS-000499,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 500,SYN-SIS-000500,11,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 501,SYN-SIS-000501,11,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 502,SYN-SIS-000502,11,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 503,SYN-SIS-000503,11,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 504,SYN-SIS-000504,11,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 505,SYN-SIS-000505,11,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 506,SYN-SIS-000506,11,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 507,SYN-SIS-000507,11,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 508,SYN-SIS-000508,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 509,SYN-SIS-000509,11,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 510,SYN-SIS-000510,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 511,SYN-SIS-000511,11,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 512,SYN-SIS-000512,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 513,SYN-SIS-000513,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 514,SYN-SIS-000514,11,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 515,SYN-SIS-000515,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 516,SYN-SIS-000516,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 517,SYN-SIS-000517,11,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 518,SYN-SIS-000518,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 519,SYN-SIS-000519,11,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 520,SYN-SIS-000520,11,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 521,SYN-SIS-000521,11,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 522,SYN-SIS-000522,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 523,SYN-SIS-000523,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 524,SYN-SIS-000524,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 525,SYN-SIS-000525,11,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 526,SYN-SIS-000526,11,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 527,SYN-SIS-000527,11,MATH-AP-CALC-BC,Y06-SEC-023,TCH-005,active
2031-2032,6,Synthetic Student 528,SYN-SIS-000528,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 529,SYN-SIS-000529,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 530,SYN-SIS-000530,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 531,SYN-SIS-000531,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 532,SYN-SIS-000532,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 533,SYN-SIS-000533,11,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 534,SYN-SIS-000534,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 535,SYN-SIS-000535,11,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 536,SYN-SIS-000536,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 537,SYN-SIS-000537,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 538,SYN-SIS-000538,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 539,SYN-SIS-000539,11,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 540,SYN-SIS-000540,11,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 541,SYN-SIS-000541,11,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 542,SYN-SIS-000542,11,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 543,SYN-SIS-000543,11,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 544,SYN-SIS-000544,11,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 545,SYN-SIS-000545,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 546,SYN-SIS-000546,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 547,SYN-SIS-000547,11,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 548,SYN-SIS-000548,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 549,SYN-SIS-000549,11,MATH-PRECALC,Y06-SEC-015,TCH-003,active
2031-2032,6,Synthetic Student 550,SYN-SIS-000550,11,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 551,SYN-SIS-000551,11,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 552,SYN-SIS-000552,11,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 553,SYN-SIS-000553,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 554,SYN-SIS-000554,11,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 555,SYN-SIS-000555,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 556,SYN-SIS-000556,11,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 557,SYN-SIS-000557,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 558,SYN-SIS-000558,11,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 559,SYN-SIS-000559,11,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 560,SYN-SIS-000560,11,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 561,SYN-SIS-000561,11,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 562,SYN-SIS-000562,11,MATH-AP-CALC-BC,Y06-SEC-022,TCH-005,active
2031-2032,6,Synthetic Student 563,SYN-SIS-000563,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 564,SYN-SIS-000564,11,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 565,SYN-SIS-000565,11,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 566,SYN-SIS-000566,11,MATH-PRECALC,Y06-SEC-016,TCH-004,active
2031-2032,6,Synthetic Student 567,SYN-SIS-000567,11,MATH-PRECALC,Y06-SEC-017,TCH-003,active
2031-2032,6,Synthetic Student 568,SYN-SIS-000568,11,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 569,SYN-SIS-000569,11,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 570,SYN-SIS-000570,11,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 571,SYN-SIS-000571,11,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,active
2031-2032,6,Synthetic Student 572,SYN-SIS-000572,11,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 573,SYN-SIS-000573,11,MATH-PRECALC,Y06-SEC-014,TCH-003,active
2031-2032,6,Synthetic Student 574,SYN-SIS-000574,11,MATH-AP-CALC-AB,Y06-SEC-021,TCH-005,active
2031-2032,6,Synthetic Student 575,SYN-SIS-000575,10,MATH-GEOM,Y06-SEC-002,TCH-002,active
2031-2032,6,Synthetic Student 576,SYN-SIS-000576,10,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 577,SYN-SIS-000577,10,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 578,SYN-SIS-000578,10,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 579,SYN-SIS-000579,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 580,SYN-SIS-000580,10,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 581,SYN-SIS-000581,10,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 582,SYN-SIS-000582,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 583,SYN-SIS-000583,10,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 584,SYN-SIS-000584,10,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 585,SYN-SIS-000585,10,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 586,SYN-SIS-000586,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 587,SYN-SIS-000587,10,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 588,SYN-SIS-000588,10,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 589,SYN-SIS-000589,10,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 590,SYN-SIS-000590,10,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 591,SYN-SIS-000591,10,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 592,SYN-SIS-000592,10,MATH-GEOM,Y06-SEC-004,TCH-002,active
2031-2032,6,Synthetic Student 593,SYN-SIS-000593,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 594,SYN-SIS-000594,10,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 595,SYN-SIS-000595,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 596,SYN-SIS-000596,10,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 597,SYN-SIS-000597,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 598,SYN-SIS-000598,10,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,active
2031-2032,6,Synthetic Student 599,SYN-SIS-000599,10,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 600,SYN-SIS-000600,10,MATH-GEOM,Y06-SEC-004,TCH-002,active
2031-2032,6,Synthetic Student 601,SYN-SIS-000601,10,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 602,SYN-SIS-000602,10,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 603,SYN-SIS-000603,10,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 604,SYN-SIS-000604,10,MATH-AP-PRECALC,Y06-SEC-011,TCH-004,active
2031-2032,6,Synthetic Student 605,SYN-SIS-000605,10,MATH-GEOM,Y06-SEC-002,TCH-002,active
2031-2032,6,Synthetic Student 606,SYN-SIS-000606,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 607,SYN-SIS-000607,10,MATH-GEOM,Y06-SEC-005,TCH-001,active
2031-2032,6,Synthetic Student 608,SYN-SIS-000608,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 609,SYN-SIS-000609,10,MATH-GEOM,Y06-SEC-004,TCH-002,active
2031-2032,6,Synthetic Student 610,SYN-SIS-000610,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 611,SYN-SIS-000611,10,MATH-GEOM,Y06-SEC-002,TCH-002,active
2031-2032,6,Synthetic Student 612,SYN-SIS-000612,10,MATH-GEOM,Y06-SEC-002,TCH-002,active
2031-2032,6,Synthetic Student 613,SYN-SIS-000613,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 614,SYN-SIS-000614,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 615,SYN-SIS-000615,10,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 616,SYN-SIS-000616,10,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 617,SYN-SIS-000617,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 618,SYN-SIS-000618,10,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,active
2031-2032,6,Synthetic Student 619,SYN-SIS-000619,10,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 620,SYN-SIS-000620,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 621,SYN-SIS-000621,10,MATH-GEOM,Y06-SEC-005,TCH-001,active
2031-2032,6,Synthetic Student 622,SYN-SIS-000622,10,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 623,SYN-SIS-000623,10,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 624,SYN-SIS-000624,10,MATH-GEOM,Y06-SEC-005,TCH-001,active
2031-2032,6,Synthetic Student 625,SYN-SIS-000625,10,MATH-ALG2,Y06-SEC-008,TCH-002,active
2031-2032,6,Synthetic Student 626,SYN-SIS-000626,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 627,SYN-SIS-000627,10,MATH-ALG2,Y06-SEC-006,TCH-002,active
2031-2032,6,Synthetic Student 628,SYN-SIS-000628,10,MATH-AP-PRECALC,Y06-SEC-013,TCH-004,active
2031-2032,6,Synthetic Student 629,SYN-SIS-000629,10,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 630,SYN-SIS-000630,10,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 631,SYN-SIS-000631,10,MATH-ALG2,Y06-SEC-007,TCH-002,active
2031-2032,6,Synthetic Student 632,SYN-SIS-000632,10,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 633,SYN-SIS-000633,10,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 634,SYN-SIS-000634,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 635,SYN-SIS-000635,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 636,SYN-SIS-000636,9,MATH-ALG2-H,Y06-SEC-010,TCH-003,active
2031-2032,6,Synthetic Student 637,SYN-SIS-000637,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 638,SYN-SIS-000638,9,MATH-GEOM,Y06-SEC-002,TCH-002,active
2031-2032,6,Synthetic Student 639,SYN-SIS-000639,9,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 640,SYN-SIS-000640,9,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 641,SYN-SIS-000641,9,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 642,SYN-SIS-000642,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 643,SYN-SIS-000643,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 644,SYN-SIS-000644,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 645,SYN-SIS-000645,9,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 646,SYN-SIS-000646,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 647,SYN-SIS-000647,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 648,SYN-SIS-000648,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 649,SYN-SIS-000649,9,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 650,SYN-SIS-000650,9,MATH-GEOM,Y06-SEC-003,TCH-001,active
2031-2032,6,Synthetic Student 651,SYN-SIS-000651,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 652,SYN-SIS-000652,9,MATH-GEOM,Y06-SEC-005,TCH-001,active
2031-2032,6,Synthetic Student 653,SYN-SIS-000653,9,MATH-GEOM,Y06-SEC-004,TCH-002,active
2031-2032,6,Synthetic Student 654,SYN-SIS-000654,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 655,SYN-SIS-000655,9,MATH-GEOM,Y06-SEC-004,TCH-002,active
2031-2032,6,Synthetic Student 656,SYN-SIS-000656,9,MATH-GEOM,Y06-SEC-005,TCH-001,active
2031-2032,6,Synthetic Student 657,SYN-SIS-000657,9,MATH-GEOM,Y06-SEC-004,TCH-002,active
2031-2032,6,Synthetic Student 658,SYN-SIS-000658,9,MATH-ALG1,Y06-SEC-001,TCH-001,active
2031-2032,6,Synthetic Student 659,SYN-SIS-000659,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 660,SYN-SIS-000660,9,MATH-GEOM,Y06-SEC-002,TCH-002,active
2031-2032,6,Synthetic Student 661,SYN-SIS-000661,9,MATH-ALG2-H,Y06-SEC-009,TCH-003,active
2031-2032,6,Synthetic Student 662,SYN-SIS-000662,9,MATH-AP-PRECALC,Y06-SEC-012,TCH-004,active
2031-2032,6,Synthetic Student 663,SYN-SIS-000663,9,MATH-GEOM,Y06-SEC-004,TCH-002,active
